Latitude,Longitude,HS,UCL,LCL_,Cobertura Boscosa_90m,band_1_90m,band_2_90m,band_3_90m,band_4_90m,band_5_90m,band_6_90m,band_7_90m,band_8_90m,band_9_90m,band_10_90m,band_11_90m,NDWI_90m,BSI_90m,NBRI_90m,GCI_90m,MSI_90m,NDMI_90m,SAVI_90m_90m,EVI_90m,GNDVI_90m,AVI_90m,NDVI_90m,Altitud_90m,Distancia a Rios_90m,Distancia a zonas con pérdida de cobertura_90m,Resistencia_90m,Costo de Movimiento_90m,Distancia a Bosque_90m,Distancia a corredor biologico_90m,Cobertura Boscosa_150m,band_1_150m,band_2_150m,band_3_150m,band_4_150m,band_5_150m,band_6_150m,band_7_150m,band_8_150m,band_9_150m,band_10_150m,band_11_150m,NDWI_150m,BSI_150m,NBRI_150m,GCI_150m,MSI_150m,NDMI_150m,SAVI_150m,EVI_150m,GNDVI_150m,AVI_150m,NDVI_150m,Altitud_150m,Distancia a Rios_150m,Distancia a zonas con pérdida de cobertura_150m,Resistencia_150m,Costo de Movimiento_150m,Distancia a Bosque_150m,Distancia a corredor biologico_150m,Cobertura Boscosa_300m,band_1_300m,band_2_300m,band_3_300m,band_4_300m,band_5_300m,band_6_300m,band_7_300m,band_8_300m,band_9_300m,band_10_300m,band_11_300m,NDWI_300m,BSI_300m,NBRI_300m,GCI_300m,MSI_300m,NDMI_300m,SAVI_300m,EVI_300m,GNDVI_300m,AVI_300m,NDVI_300m,Altitud_300m,Distancia a Rios_300m,Distancia a zonas con pérdida de cobertura_300m,Resistencia_300m,Costo de Movimiento_300m,Distancia a Bosque_300m,Distancia a corredor biologico_300m,Label
6.12349367,-75.50107497,-6.453312,9.568705,"  -7.343425",33.24951172,0.129016131,0.113246493,0.106336273,0.096865036,0.276467949,0.173383176,0.103897661,0.10729225,0.003365018,291.6611023,288.9490967,-0.444904655,-0.799186707,0.001544443,1.649043083,0.630297422,0.229843199,0.308558375,0.44621259,-0.004013959,2.828895807,0.020863723,2230.125244,203.447876,85.27867126,146.9376831,1,213.3924255,3267.563965,29.17777778,0.11810799,0.100751816,0.093575628,0.078552053,0.280729973,0.164556188,0.089682909,0.085899206,0.004360343,289.9345314,287.397744,-0.486958145,-0.96660157,0.037431126,2.045239231,0.596072311,0.257795283,0.347777711,0.499849595,0.020934042,2.843142462,0.060493612,2224.013333,167.28,115.6921663,130.2271976,1,209.8458066,3269.896118,40.07526882,0.11564657,0.097168431,0.088034166,0.071503692,0.264214053,0.147436984,0.078796802,0.080109107,0.004180567,288.9062583,286.3801018,-0.487538934,-1.098729606,0.039911976,2.009330425,0.559549199,0.28565557,0.340340747,0.491706669,0.002290118,2.91947829,0.051357824,2222.531561,116.6630037,136.7641659,124.3725136,1,186.8760412,3258.049516,0
6.123280047,-75.50114211,-6.554379,9.431911,"  -7.442506",12.62417698,0.125449687,0.11150974,0.100273669,0.090814479,0.271572441,0.164701477,0.097730137,0.10821104,0.006494751,290.6687317,287.9164429,-0.460633487,-0.873282075,0.006620667,1.741313457,0.609868586,0.245509803,0.314391166,0.46032092,0.000610191,2.831857443,0.026030416,2230.460693,222.2322083,82.53650665,176.164444,1,229.6985474,3285.479736,36.9787234,0.117573525,0.099976684,0.092399571,0.076827091,0.283936226,0.16299332,0.088183674,0.084344826,0.004035247,289.7540817,287.338805,-0.496508772,-1.005157867,0.047715245,2.131771153,0.58457137,0.26747135,0.356009077,0.513251971,0.0313486,2.80592761,0.071479435,2223.541667,171.1842105,113.881246,131.4148555,1,218.8973838,3285.27585,39.23513514,0.115692001,0.097198544,0.088349106,0.071683741,0.268088435,0.149539552,0.079659276,0.080337123,0.003985142,289.0141228,286.556882,-0.492727687,-1.093071307,0.045411821,2.048887484,0.560050012,0.285417213,0.345717543,0.499500541,0.011334415,2.875987148,0.059392231,2221.262626,113.8194946,132.7613877,125.0022879,1,197.2318874,3273.359862,0
6.123066424,-75.50121047,-5.759172,9.303279,"  -7.531226",0.997589588,0.127340376,0.1130118,0.106220089,0.097494304,0.278122962,0.159612417,0.097437121,0.12163797,0.011425569,287.1749573,285.0245361,-0.447611719,-0.877511084,0.024975829,1.634854555,0.57411617,0.270831734,0.309565336,0.445062935,0.002176088,2.806791544,0.024778461,2225.673828,234.2843628,86.58466339,212.3277588,1,239.4383392,3303.597168,39.82608696,0.117351247,0.099610981,0.091130255,0.075715314,0.28159817,0.159829368,0.086731549,0.083203919,0.003817576,289.4802837,287.1098914,-0.497645802,-1.03099713,0.045269445,2.160303983,0.579317766,0.272043018,0.355118083,0.513001217,0.02800287,2.827832244,0.068351665,2223.921053,174.4666667,112.6030058,133.7827104,1,230.3031908,3304.121436,39.19125683,0.115477553,0.096982431,0.088340418,0.071456291,0.27258283,0.151964256,0.080438048,0.080316706,0.003845198,289.1149056,286.6985183,-0.499769195,-1.087889428,0.052501885,2.105916666,0.560251608,0.2851573,0.352680689,0.509679604,0.022263021,2.827951046,0.0695078,2220.480132,112.7794118,130.9523428,125.8322256,1,207.0669367,3284.690798,0
6.122854021,-75.50127761,-5.797585,9.226644,"  -7.565141",4.067065716,0.123712182,0.108274758,0.09691038,0.084329225,0.205221415,0.130696148,0.086185738,0.093156166,0.004984237,287.3560486,284.1264648,-0.321069568,-0.929537952,-0.189510033,1.191866755,0.693013251,0.193103775,0.219713002,0.320792198,-0.240278095,4.140002251,-0.183149353,2221.897949,232.5676117,96.14755249,157.6617889,1,246.1415405,3321.60083,41.26086957,0.116471971,0.098418002,0.089235191,0.074057732,0.277284754,0.156842892,0.085533352,0.081925182,0.003389206,289.3529388,287.0302643,-0.500352252,-1.050014599,0.03973633,2.1837598,0.57748716,0.273550348,0.353364598,0.509653398,0.024262252,2.843720368,0.064950664,2223.426667,176.8985507,114.5437613,135.905433,1,241.0842355,3321.172142,39.58064516,0.115429454,0.096880475,0.088302501,0.071290826,0.276092632,0.153131246,0.080672484,0.080236362,0.003670068,289.2097235,286.8383395,-0.505456904,-1.090729251,0.059014417,2.153013889,0.557782209,0.287209717,0.35814471,0.517860219,0.030869683,2.790509066,0.077366103,2219.053333,111.1273408,127.4705723,127.1037061,1,215.9746117,3293.443189,0
6.122641619,-75.50134597,-5.871972,9.116545,"  -7.635327",10.42431068,0.123670235,0.103838645,0.09085618,0.080132812,0.218799442,0.134594142,0.086498655,0.093227066,0.003262992,287.539978,284.8809814,-0.382616937,-0.965344012,-0.140195042,1.474145532,0.659505129,0.21540387,0.251949072,0.364459246,-0.159045696,3.744831324,-0.117926694,2220.937988,224.8519287,111.1307297,169.3968353,1,252.4673157,3339.805176,42.98924731,0.115136135,0.096653601,0.086783512,0.071467358,0.27309845,0.152625379,0.082818237,0.079328012,0.003138732,289.0846962,286.8172382,-0.502688281,-1.090581385,0.038194411,2.220096488,0.570590561,0.27951974,0.352730228,0.507863282,0.018689696,2.891547588,0.061683657,2222.730769,169.5540541,117.1587195,135.0315461,1,250.1744239,3335.369535,39.26809651,0.11550061,0.096910492,0.088387583,0.07139877,0.278748433,0.154534676,0.081236581,0.080560077,0.003549526,289.3446695,287.0037754,-0.508675265,-1.087939536,0.062924045,2.182749065,0.557427887,0.287528371,0.361530083,0.522729383,0.036256204,2.771671522,0.081999411,2218.426667,108.9283019,124.8595014,128.2396295,1,221.7831155,3298.270625,0
6.122474383,-75.50123122,-5.870214,9.136348,"  -7.635692",4.199963093,0.128730506,0.108106531,0.093909465,0.088201366,0.183556408,0.132965297,0.095945798,0.090995789,0.002000766,286.8464661,284.3571472,-0.30796203,-0.803056121,-0.271675378,0.970526934,0.74798131,0.148066193,0.181217939,0.259279549,-0.259674877,4.218777657,-0.23509796,2217.647461,215.1376953,133.4301453,160.5705109,1,239.7663116,3338.080322,39.52688172,0.114537673,0.095820841,0.085474836,0.070105678,0.265082765,0.146903343,0.079711352,0.07828383,0.003023586,288.8910122,286.6378353,-0.494289935,-1.117877964,0.029244813,2.169868588,0.566329505,0.282762989,0.344038851,0.494815804,0.000504888,2.986467844,0.04633937,2219.84,162.25,132.3004287,140.905179,1,238.4429264,3326.844878,39,0.115593546,0.097049551,0.088469213,0.071582242,0.277230126,0.154244799,0.081421655,0.080524926,0.003435223,289.4382912,287.1217504,-0.505911585,-1.084125523,0.059003354,2.163627963,0.559599283,0.28578408,0.359013709,0.51896529,0.032037805,2.789813486,0.077933614,2214.322259,106.7234848,124.8151594,129.8694584,1,221.2110915,3292.288053,0
6.122319353,-75.50106887,-5.820962,8.333353,"  -7.590251",1.143918991,0.125813425,0.106441237,0.088574551,0.079710715,0.164463431,0.111615285,0.076351769,0.080344975,0.002218701,286.6259155,283.7614136,-0.269860983,-0.956467867,-0.240830272,0.815177858,0.693296373,0.182745427,0.163758889,0.240161166,-0.334967732,4.811581135,-0.278882027,2215.890381,193.762619,157.4311829,201.7834778,1,221.7956085,3331.273193,33.06818182,0.115440983,0.097065471,0.086765135,0.071396584,0.263875559,0.145921403,0.079691442,0.07955512,0.002991642,288.9247162,286.6477825,-0.487059165,-1.113401297,0.026407526,2.106737629,0.56553744,0.283223285,0.339483635,0.489766748,-0.005855457,3.005606812,0.040171063,2215.671053,155.8493151,146.259653,145.3433429,1,223.6311831,3316.936347,39.03723404,0.115798596,0.097153103,0.08823701,0.071371728,0.273198713,0.152033571,0.080467585,0.080163379,0.003282076,289.4739904,287.1613561,-0.499417737,-1.091626257,0.052521231,2.122077321,0.559923661,0.28564585,0.35343306,0.51131083,0.020973306,2.845783115,0.068404997,2210.404682,103.5307692,124.7380527,131.8416161,1,214.2052161,3277.550844,0
6.122165545,-75.50090652,-5.765697,9.313818,"  -7.539757",11.24241543,0.121731952,0.099355072,0.082140982,0.067772798,0.145264924,0.089527801,0.05820233,0.068528041,0.00207256,286.4327087,283.3838196,-0.239722207,-1.136385798,-0.22996074,0.739097536,0.64848268,0.216217384,0.154620498,0.22539942,-0.403914511,5.289568424,-0.312174588,2212.858887,174.5179443,181.5700836,213.9590302,1,203.8250122,3324.564453,31.12903226,0.115913611,0.097757212,0.087435921,0.071975049,0.262373762,0.146149527,0.080205383,0.080385431,0.002862898,289.0026844,286.7351192,-0.481725711,-1.099938576,0.022304536,2.050736965,0.569009832,0.279977936,0.335974824,0.485723274,-0.011058024,3.022830269,0.035745746,2211.146667,143.9333333,155.8880908,151.2686007,1,205.6116745,3305.139106,39.75067751,0.115941584,0.097238865,0.088064111,0.071078535,0.27058274,0.150496735,0.079785005,0.07978802,0.003098423,289.5182566,287.2260204,-0.49554604,-1.098897647,0.048854403,2.095857646,0.559236303,0.286228333,0.350178972,0.50731565,0.01434505,2.875581976,0.063116603,2206.79798,100.4022989,124.5962254,133.5206884,1,206.4301701,3266.271152,0
6.122009295,-75.50074538,-5.657725,8.575546,"  -7.436884",43.87940598,0.118300565,0.097500741,0.08340542,0.068333283,0.180493951,0.101980053,0.065016463,0.074195758,0.001986478,287.3465881,285.1078796,-0.353890777,-1.177011251,-0.12723352,1.152310729,0.575531065,0.270647377,0.220878005,0.319773823,-0.220237032,3.960868359,-0.148827836,2211.773438,155.6541443,205.735672,213.8388367,1,185.9894409,3318.289551,27.09574468,0.115967224,0.097839176,0.087746833,0.072110922,0.262345805,0.146541099,0.080141184,0.080389008,0.002806624,289.0017012,286.7437028,-0.4801696,-1.094198927,0.022227093,2.032881602,0.570513948,0.278653099,0.335548251,0.485097608,-0.012026838,3.024660627,0.035282932,2206.723684,133.6666667,165.3724931,153.1939208,1,190.4175095,3291.43617,38.69541779,0.115835093,0.097041913,0.087500457,0.070434808,0.266849669,0.14783315,0.078434786,0.079219344,0.002963403,289.5058531,287.22978,-0.492159967,-1.113271589,0.044750881,2.070798062,0.556953991,0.288101974,0.346275665,0.502172286,0.006897218,2.907425972,0.056991244,2203.218855,98.82745098,124.9567794,134.733024,1,198.9231738,3250.619748,0
6.121801775,-75.50069655,-5.610446,8.638306,"  -8.282088",34.67582703,0.119880244,0.10168466,0.090532385,0.075807631,0.206488609,0.122303613,0.075274989,0.089670174,0.00182438,288.5462646,286.4588623,-0.386523306,-1.056193948,-0.085677929,1.293237567,0.592305601,0.25648421,0.249051183,0.361059368,-0.147562891,3.484625816,-0.090310618,2212.282959,150.3694458,224.3997498,213.6317444,1,180.9539642,3323.418945,25.30434783,0.11589019,0.097613416,0.087655396,0.071660057,0.261641289,0.147618551,0.08071041,0.080219836,0.002699777,288.9425246,286.7337994,-0.480346931,-1.080221638,0.020895028,2.014930592,0.574257949,0.274659204,0.335817591,0.48608057,-0.011825883,3.017062984,0.036793036,2203.802632,120.1666667,170.4796727,153.9153343,1,188.7035307,3289.537514,38.21798365,0.115575114,0.096718153,0.086898547,0.069780905,0.264332617,0.145915592,0.077255808,0.078594335,0.002818653,289.5551244,287.2943127,-0.490137595,-1.126246057,0.042930561,2.06069337,0.554498594,0.290170631,0.343882031,0.49881743,0.00161294,2.935368366,0.052744949,2201.2,95.94901961,123.9650049,136.3622407,1,199.2579984,3247.640836,0
6.121579607,-75.50067824,-5.564441,9.570838,"  -8.235372",10.88219452,0.121739931,0.105267331,0.09631075,0.084143251,0.215292498,0.134362683,0.083867513,0.102512948,0.001693056,289.3946838,287.277832,-0.381495267,-0.929332972,-0.091648147,1.249897838,0.624964774,0.231010199,0.245982096,0.352410167,-0.137143537,3.394005775,-0.09318272,2209.409424,148.7913361,241.8079681,215.1015472,1,181.0401306,3322.491455,21.63043478,0.115763232,0.097094436,0.087184642,0.070773229,0.260167573,0.147298267,0.080212559,0.079512297,0.002314128,289.1967915,286.972723,-0.479894873,-1.08073797,0.020806957,1.999136382,0.573645156,0.274237015,0.33548751,0.485628181,-0.013586634,3.023335493,0.036876073,2201.460526,109.0933333,172.7091433,154.0373208,1,192.503606,3285.4263,37.16939891,0.115311428,0.096389036,0.086372861,0.069144442,0.262005243,0.144129185,0.076328994,0.078102833,0.002650412,289.5780284,287.3267447,-0.487526318,-1.139024481,0.040628245,2.048968001,0.55234297,0.292004214,0.341531109,0.495539145,-0.004169003,2.970092205,0.048344217,2199.561462,94.52362205,121.7740149,137.9583583,1,202.6501019,3241.490389,0
6.121357439,-75.50066115,-5.545116,9.586019,"  -8.215316",27.47688293,0.123682834,0.107928492,0.098124914,0.087615065,0.206238538,0.1285128,0.082033724,0.104342416,0.001702116,289.5206909,287.375885,-0.355205387,-0.925624311,-0.109244131,1.104112625,0.62282908,0.232797056,0.224137023,0.321693391,-0.171657786,3.552375317,-0.131032109,2201.755127,137.0309753,229.1293488,220.0449066,1,185.0916748,3301.298828,17.77419355,0.115893853,0.0970535,0.08654569,0.070096968,0.25288997,0.144276406,0.078932206,0.079160168,0.002240939,289.4283846,287.2044537,-0.468531889,-1.084699626,0.009186638,1.925611649,0.575920476,0.27161115,0.325763141,0.471689287,-0.033184359,3.126614378,0.01985251,2198.881579,98.81944444,171.0207908,155.416593,1,197.7804087,3274.691497,35.90810811,0.115137377,0.096111884,0.085816357,0.068520449,0.256616392,0.140640234,0.074641577,0.077611498,0.002569599,289.5525793,287.3129291,-0.480396231,-1.154813281,0.034111663,2.004542656,0.550073383,0.29395346,0.334913425,0.485935493,-0.0173317,3.030687065,0.037332707,2198.316667,94.05952381,120.3865249,138.8664101,1,202.6478348,3232.218127,0
6.121135271,-75.50064773,-5.505491,9.614598,"  -8.173742",49.14181137,0.126548171,0.111531466,0.099991478,0.085001141,0.205045134,0.120570421,0.074378714,0.092023253,0.001930854,289.4788208,287.3635559,-0.344158888,-1.019613028,-0.082845278,1.056053877,0.587188482,0.26036185,0.227807954,0.341427594,-0.183529899,3.547158003,-0.12504153,2196.243164,116.1029587,213.2525787,213.9215546,1,192.3892059,3278.650635,16.06382979,0.116648174,0.097723385,0.086803196,0.070333727,0.247317888,0.142322007,0.078272652,0.079830852,0.002221437,289.7757778,287.5415035,-0.456378466,-1.081984179,-0.002157971,1.859811306,0.581183485,0.267437364,0.316660738,0.459542261,-0.051478738,3.208303349,0.004243434,2196.053333,94.2238806,169.1566356,157.5338705,1,202.9511282,3263.64475,33.95923913,0.114908297,0.095819808,0.0853777,0.068063921,0.253310426,0.138250505,0.073373625,0.077181608,0.002568866,289.5123984,287.2735577,-0.476464877,-1.167267523,0.031078715,1.97929756,0.547428561,0.29623894,0.331009215,0.480084711,-0.024995622,3.066992117,0.030949416,2197.303333,91.85258964,120.3721685,140.0186322,1,204.8961927,3222.817348,0
6.120966814,-75.50079421,-5.653816,9.411211,"  -8.312350",51.82809448,0.118691348,0.103028126,0.086668767,0.072781064,0.212472513,0.126833737,0.074571818,0.082161859,0.002277671,289.4413757,287.3562317,-0.420024812,-1.067018032,-0.06485635,1.469786882,0.597692609,0.252130628,0.266668081,0.397817045,-0.110753857,3.325447798,-0.059025433,2195.159912,95.91162109,189.3354034,193.5691376,1,214.7146759,3269.314209,17.78494624,0.116595465,0.097598662,0.086487153,0.069833346,0.247495036,0.142736911,0.078518106,0.079175865,0.002206446,289.6831421,287.4552116,-0.458755285,-1.085758754,-0.001312671,1.873046178,0.581035366,0.267609935,0.318179707,0.462631478,-0.049069167,3.195043942,0.007053054,2196.893333,89.88888889,162.9780477,157.7931697,1,222.4148501,3261.33504,33.59673025,0.114524937,0.095503928,0.085416797,0.067975817,0.256563874,0.139651038,0.074028832,0.077232537,0.002551162,289.5717716,287.322901,-0.482458114,-1.164745092,0.036036163,2.020164624,0.546396836,0.297034918,0.336228753,0.486935229,-0.015732506,3.020075331,0.039180951,2198.48,93.7421875,118.8956925,140.1567095,1,217.1579263,3225.133332,0
6.120797137,-75.50094192,-5.741978,9.275502,"  -7.508740",32.11457443,0.118788838,0.0999908,0.085143521,0.069656916,0.216536507,0.131681114,0.075741872,0.083975732,0.002372272,289.4608459,287.4008789,-0.435508609,-1.061001182,-0.057308991,1.546546817,0.607582271,0.244829029,0.280127436,0.415020227,-0.091738299,3.237239838,-0.035702802,2193.790283,78.99345398,164.5703735,200.3659821,1,238.0482025,3260.091309,17.2688172,0.116246031,0.096962656,0.08513183,0.068129396,0.245854683,0.140699262,0.076741769,0.078519096,0.002203585,289.6553186,287.4720428,-0.465577162,-1.111149138,0.002853589,1.906967492,0.574757132,0.272612069,0.320898039,0.468432798,-0.044195623,3.154855128,0.012458813,2196.72973,84.41935484,152.5839941,158.2759221,1,241.9023677,3257.194795,32.83152174,0.114314861,0.095253262,0.085204425,0.067597692,0.259428398,0.140487896,0.074025607,0.077065261,0.002524345,289.5863069,287.3256957,-0.487681894,-1.167006637,0.041271826,2.064377644,0.544692505,0.298269093,0.341177997,0.494221226,-0.008410935,2.989196741,0.045995639,2199.27,95.96911197,117.8460115,140.6587165,1,232.2249916,3227.982043,0
6.120627459,-75.5010884,-5.691988,8.405816,"  -7.454214",23.17458534,0.121982276,0.101811476,0.094782464,0.078876518,0.239792928,0.165110677,0.092742607,0.086475298,0.002500189,289.565979,287.513092,-0.43291828,-0.819913685,-0.054136265,1.527971625,0.686706364,0.186172009,0.294522852,0.423184425,-0.061245892,3.04888916,-0.010617998,2193.198242,60.49337387,140.0895081,188.3891754,1,261.4942932,3250.970459,19.62637363,0.115911021,0.096528066,0.084633873,0.067315421,0.245803044,0.139776336,0.075804458,0.077805276,0.002201368,289.6951569,287.5039539,-0.467658006,-1.124350155,0.005607575,1.919523202,0.571094181,0.275572207,0.322616396,0.471082355,-0.042699871,3.148483497,0.014905119,2197.853333,74.66666667,139.9639606,156.3787077,1,262.1414023,3250.920753,33.12032086,0.113980359,0.094845152,0.08499736,0.067328174,0.260476254,0.140987352,0.074227563,0.076914333,0.002489261,289.6056139,287.3326132,-0.48984429,-1.166327023,0.042655097,2.085152186,0.544673196,0.298188104,0.34319113,0.49628025,-0.005704226,2.97879368,0.048686897,2200.541806,96.35271318,116.5127422,141.045459,1,244.967459,3228.009934,0
6.120437029,-75.50109328,-5.689172,8.401657,"  -7.450526",16.00892067,0.121799722,0.101794519,0.092831723,0.074285313,0.264962852,0.163092181,0.089875616,0.080809504,0.002441672,289.8873596,287.8129883,-0.479501009,-0.950594187,0.012481989,1.895895481,0.618992627,0.236899957,0.340219498,0.504826963,0.00399662,2.796585083,0.055372402,2192.908447,45.21411133,123.3327332,184.6439514,1,273.1365662,3232.603027,20.26086957,0.116431371,0.096960416,0.085222159,0.067655836,0.246818792,0.139680342,0.075620616,0.078270809,0.002249192,289.8039052,287.6024925,-0.468272817,-1.125127693,0.008280829,1.916940196,0.568744492,0.27750765,0.323723937,0.473677115,-0.039809909,3.116277282,0.017169786,2196.013333,69.77966102,130.1333148,157.2511827,1,268.7513879,3236.137965,31.68478261,0.113935548,0.094750594,0.085099442,0.067279688,0.259222546,0.14021931,0.073873719,0.076888174,0.002477051,289.5937081,287.3026219,-0.486892281,-1.168553422,0.041158488,2.06539094,0.543825018,0.29883133,0.341293083,0.493133573,-0.009772368,2.99562156,0.045508715,2200.192691,95.39615385,116.7790385,141.9698379,1,248.2312544,3215.663849,0
6.120231951,-75.50100539,-5.631579,8.469401,"  -8.275512",10.93826962,0.12245594,0.100095019,0.082761474,0.065289415,0.2254498,0.126913399,0.069562107,0.077669911,0.002305718,289.9226685,287.8508301,-0.418643802,-1.185088992,-0.026580233,1.699360728,0.562158108,0.280632257,0.290472001,0.441585034,-0.121839024,3.661993504,-0.05275083,2191.492676,0,115.1318436,177.967865,1,279.0125427,3207.992676,20.06315789,0.116935883,0.097558468,0.085500368,0.067823499,0.244154485,0.137569656,0.074606098,0.078320643,0.00228735,289.9407202,287.7292081,-0.462877434,-1.13705827,0.005568497,1.874447865,0.565817313,0.280191054,0.31950165,0.469239585,-0.047107015,3.143817875,0.011021116,2193.065789,65.03333333,117.4013311,157.0766192,1,261.2680564,3208.603696,30.25,0.114003692,0.094721333,0.084857592,0.066841082,0.254813297,0.137177141,0.072332974,0.076678827,0.002400071,289.5724424,287.2742836,-0.479234619,-1.184090201,0.036461129,2.016316301,0.540515438,0.301560816,0.335394618,0.484988686,-0.022223616,3.055487548,0.035582834,2198.030201,94.27651515,117.4630714,142.8759704,1,247.1564099,3194.118967,0
6.120025652,-75.5009175,-5.449295,7.777149,"  -7.212821",0,0.125604272,0.103563525,0.080940425,0.066319682,0.123392835,0.071947604,0.045750055,0.082841918,0.002233059,289.4394226,287.4487305,-0.204659536,-1.295882106,-0.201849729,0.516446531,0.577010036,0.268882275,0.123145483,0.189882681,-0.456381857,5.441454411,-0.351622283,2186.352539,0,104.1429977,216.1499786,1,270.70578,3183.309814,21.28723404,0.117638462,0.098263621,0.085858052,0.068063907,0.238966554,0.133358879,0.072470889,0.078374751,0.002326957,290.0891692,287.8513536,-0.450425008,-1.154003117,-0.001282402,1.802780833,0.562070686,0.283515348,0.310743091,0.457826139,-0.064976714,3.224553726,-0.00421173,2191.36,62.6557377,106.3486476,157.4876382,1,258.613067,3185.72875,28.48369565,0.114399999,0.095050025,0.085221749,0.067081756,0.251285782,0.135401714,0.071499718,0.076970883,0.002365633,289.6318054,287.3168292,-0.470805921,-1.184580654,0.031823537,1.957824805,0.539894155,0.301825549,0.329342774,0.476442812,-0.033689704,3.107311324,0.025575974,2195.724252,92.04263566,118.2267956,143.6193965,1,244.1628046,3175.778227,0
6.119819353,-75.50082961,-5.398717,6.951289,"  -8.045147",0,0.130472451,0.11181657,0.096122026,0.079132557,0.147669747,0.094235063,0.057371039,0.087734506,0.002145908,289.3977051,287.4205017,-0.206234291,-1.0670228,-0.188911051,0.528570533,0.638098001,0.220940262,0.140313253,0.215857103,-0.416941673,4.886861801,-0.317823231,2182.016846,0,87.24268341,223.9563904,1,258.1323547,3158.60083,21.27272727,0.117716144,0.098461813,0.085939645,0.068216933,0.235479291,0.131281967,0.071769383,0.078650008,0.002364937,290.1485952,287.9005819,-0.443323977,-1.15836417,-0.007391214,1.756924843,0.56226437,0.283606189,0.305000201,0.449383883,-0.075556991,3.272392887,-0.01371739,2190.236842,65.40322581,94.27180522,156.4214743,1,254.2119139,3159.165696,28.70588235,0.114602094,0.095266354,0.08540108,0.067159566,0.247898309,0.133621602,0.070698572,0.076983821,0.002360317,289.7021174,287.3677537,-0.463287857,-1.188557352,0.02730837,1.909003096,0.539407333,0.302169874,0.323875797,0.468771202,-0.04446273,3.156129645,0.016707265,2193.811258,89.1969112,118.1398569,143.6737549,1,241.1232515,3154.888382,0
6.119606951,-75.50076369,-6.986809,7.181625,"  -6.986809",0.536468923,0.124436811,0.105296418,0.091265947,0.074035041,0.202721879,0.110987343,0.06362424,0.083438538,0.002103149,290.8009033,288.4573059,-0.355637193,-1.163512349,-0.063567653,1.259851456,0.559568346,0.283608109,0.242121294,0.362379491,-0.195979998,3.780107737,-0.125181347,2185.726563,0,66.74835205,207.6262054,1,249.5112,3134.426025,20.44565217,0.118130345,0.098956317,0.086637694,0.068849657,0.232410539,0.129499852,0.071138648,0.079276701,0.002388159,290.2367931,287.9742191,-0.434481848,-1.158357043,-0.01165671,1.698123889,0.561322268,0.284314633,0.298884618,0.440762486,-0.0865149,3.31427207,-0.023272943,2189.026667,75.4516129,85.45739854,154.7197902,1,245.7279139,3134.737973,28.94354839,0.114791659,0.095508889,0.085633349,0.067217716,0.246307851,0.132450748,0.070111301,0.077031362,0.002366636,289.7702998,287.4153646,-0.459285488,-1.195016039,0.026178044,1.879140071,0.537270068,0.304017801,0.32129144,0.465615426,-0.049649041,3.176075389,0.012782437,2192.09396,86.53125,116.7676918,143.1587333,1,240.4000662,3133.339456,0
6.119392107,-75.50070144,-6.932945,8.274805,"  -6.932945",0.123529509,0.120564699,0.1014698,0.088022083,0.06979239,0.215089887,0.107418224,0.057538606,0.084289201,0.002536105,290.3898621,288.1272278,-0.414040327,-1.29871583,-0.000137332,1.477539063,0.503628314,0.331221998,0.276295841,0.413077742,-0.115716226,3.321076632,-0.049506824,2191.856934,45.35757065,50.0573082,208.3105011,1,242.6202087,3110.235596,18.74468085,0.118671487,0.099409611,0.087497284,0.069618912,0.230665762,0.128193259,0.070807744,0.079950386,0.002435918,290.2563847,287.9717253,-0.427155149,-1.156812475,-0.014544689,1.647376871,0.559861564,0.285487023,0.294451972,0.434159141,-0.094570883,3.343338339,-0.030234366,2188.064935,85.8852459,78.65108572,154.0730533,1,245.9555831,3110.836178,30.22764228,0.114922116,0.095598304,0.085620685,0.067092429,0.243827937,0.130887461,0.069213937,0.077100312,0.002371493,289.8352359,287.4689076,-0.454983025,-1.204015944,0.024089179,1.848071176,0.535435165,0.305732082,0.317817394,0.460921162,-0.056205042,3.204662792,0.007427821,2190.366667,84.28125,113.0806143,142.3187208,1,243.8522896,3110.910016,0
6.119177264,-75.50063796,-8.568493,8.443144,"  -7.673144",1.798007846,0.121060915,0.100749187,0.088162087,0.069886595,0.21883516,0.107852347,0.056945153,0.088000439,0.002905579,289.4187012,287.2657471,-0.424058229,-1.303953886,0.013190285,1.489554286,0.495443344,0.338330835,0.282892793,0.421377152,-0.098989084,3.232246161,-0.033926833,2194.440918,68.73893738,38.44184113,213.5189667,1,235.5940704,3086.004395,18.5106383,0.118862974,0.099599179,0.08779651,0.069842398,0.225571829,0.123718155,0.068469109,0.080075375,0.002476437,290.2166327,287.9269811,-0.418071346,-1.175251091,-0.017846019,1.586214915,0.552183134,0.291717181,0.286785656,0.42255527,-0.107849581,3.381500649,-0.042059886,2187.394737,92.6,75.61292465,153.6112182,1,239.6397409,3085.370094,32.29619565,0.115071395,0.095672683,0.085245198,0.066592498,0.238723195,0.126839284,0.067383436,0.076744085,0.002388614,289.8622968,287.4853192,-0.447116962,-1.232592896,0.018786383,1.797816529,0.529176327,0.311407675,0.311065054,0.452140125,-0.069531785,3.268271428,-0.003315557,2187.943144,82.19762846,109.5487306,141.0989499,1,243.6912811,3089.024973,0
