Latitude,Longitude,HS,UCL,LCL,Altitud_90m,Altitud_150m,Altitud_300m,Band_9_300m,Band_10_300m,Band_11_150m,Band_11_300m,Costo_mov_300m,Dist_Bosque_90m,Dist_Bosque_150m,Dist_Bosque_300m,Dist_corredor_90m,Dist_Corredor_150m,Dist_Corredor_300m,NBRI_300m,Resistencia_150m,Resistencia_300m,Label
6.020683934,-75.40831525,16.734652,5.884254,-6.635435,2155.137931,2155.734177,2158.699367,0.002068755,292.8958165,290.4467233,290.4133509,4.880398671,1644.259118,1647.825772,1652.570575,5187.292109,5186.036702,5154.606118,0.064313125,150.7903958,145.7994395,1
6.020592381,-75.4082591,16.031326,5.500389,-7.460764,2155.714286,2156.0375,2159.419558,0.002077396,292.8563007,290.4245579,290.3827063,4.870860927,1639.383253,1636.040232,1641.820205,5197.31107,5195.239174,5159.818377,0.066464721,152.494922,146.2105274,1
6.020499608,-75.40820539,14.819901,5.319964,-6.554956,2157.714286,2156.9875,2160.113565,0.002084307,292.7924481,290.3569443,290.3308923,4.863333333,1626.983102,1623.988123,1628.700083,5206.855835,5205.291447,5168.095345,0.06736593,151.7054616,146.0842077,1
6.020408055,-75.40814923,15.236266,5.922196,-6.496564,2158.275862,2157.75641,2160.810726,0.002085463,292.7374091,290.3055569,290.2824332,4.857615894,1611.093296,1612.105568,1617.346024,5219.965541,5213.280185,5173.181849,0.069526378,152.2280143,146.5070242,1
6.020316502,-75.4080943,15.753257,6.11597,-6.486635,2159.107143,2157.864198,2161.349057,0.002094397,292.7085706,290.3140632,290.2604226,4.852348993,1596.473624,1600.523927,1607.112228,5229.506016,5221.24008,5174.735099,0.070814882,152.7469749,146.7581587,1
6.020223729,-75.40803937,15.284318,5.289902,-6.132288,2159.758621,2158.790123,2162.121875,0.00210612,292.6710293,290.2841887,290.230455,4.840531561,1589.05913,1590.286637,1595.530882,5239.038496,5230.256558,5182.39908,0.074227497,153.2696724,146.8248515,1
6.020172459,-75.40796125,14.516385,5.382164,-6.562586,2160.107143,2159.311688,2162.496835,0.002107293,292.647772,290.2370709,290.2137356,4.82885906,1582.943002,1580.25452,1583.606921,5246.249329,5235.251775,5184.14053,0.072759503,153.664146,146.7897023,1
6.020172459,-75.40785382,15.694331,5.203468,-5.986786,2161.62069,2160.950617,2163.498433,0.002111618,292.5821106,290.1034135,290.1620197,4.803333333,1570.592886,1570.74529,1575.443391,5246.897386,5236.656372,5185.98791,0.072819827,152.6788122,147.0107076,1
6.020172459,-75.40774518,15.494275,5.048696,-6.093254,2162.896552,2161.632911,2163.971787,0.002110593,292.5404554,290.0622149,290.1281944,4.78,1562.498047,1565.452394,1569.503061,5248.370762,5238.759426,5188.862715,0.074401164,153.3997379,146.8103909,1
6.020172459,-75.40763776,15.216734,4.813315,-6.283665,2164.758621,2163.15,2164.91195,0.002114723,292.4882562,289.9193733,290.0886909,4.76,1555.783062,1555.560105,1556.759201,5249.960205,5239.624807,5189.493566,0.07307064,154.3219882,146.8762443,1
6.020172459,-75.40752912,15.143836,5.458422,-6.302437,2165.586207,2164.17284,2165.54232,0.002120804,292.4460533,289.8620816,290.0575259,4.733333333,1546.605889,1548.134832,1553.643885,5250.588359,5240.452346,5191.276277,0.074252338,155.5069355,147.2762274,1
6.020172459,-75.4074217,15.067024,5.39539,-6.348737,2166.321429,2165.272727,2166.088889,0.002124388,292.4031555,289.8470392,290.0220326,4.711409396,1542.39532,1541.641484,1545.214341,5252.479024,5243.324632,5193.650313,0.072495127,155.639225,147.0895041,1
6.020172459,-75.40731427,14.984378,5.325939,-6.402165,2167.896552,2166.938272,2166.956113,0.002130526,292.3493098,289.7252548,289.9795837,4.690789474,1534.192703,1532.753867,1535.437864,5253.201228,5243.573948,5193.831595,0.071855983,157.1404609,146.9867936,1
6.020172459,-75.40720685,14.901865,5.256645,-6.455408,2168.827586,2167.620253,2167.470219,0.002131851,292.324804,289.6619282,289.9604647,4.66,1522.648376,1525.566303,1531.198701,5254.852949,5246.431237,5197.710916,0.073603311,156.8278172,146.9780242,1
6.020172459,-75.40709943,14.889494,5.256734,-6.440188,2170.310345,2169.075,2168.518868,0.002133664,292.2670079,289.522678,289.9163319,4.636666667,1518.879187,1517.504762,1520.421085,5256.620174,5247.501953,5198.130534,0.072884627,156.402091,147.3127242,1
6.02012119,-75.4070091,14.563635,5.675032,-5.948527,2170.464286,2170.15,2169.141509,0.002136732,292.2324879,289.4684616,289.8893481,4.62,1505.543161,1508.825998,1514.427916,5261.482422,5250.350098,5202.651015,0.073940548,157.2254225,147.4797541,1
6.020057713,-75.40692121,14.16174,5.336111,-6.205096,2171.178571,2171.443038,2170.261006,0.002139574,292.2084609,289.4705347,289.873048,4.594684385,1493.016519,1496.09383,1501.916695,5271.094651,5254.586111,5204.447934,0.074047718,158.111908,147.6214095,1
6.019995457,-75.40683332,13.221721,5.22068,-6.114129,2172.535714,2172.987342,2171.410095,0.002139082,292.1466177,289.392317,289.8264368,4.571906355,1480.664394,1483.327918,1490.258401,5277.396729,5260.849926,5208.236171,0.074840968,157.815015,147.4390443,1
6.019933201,-75.40674543,12.290025,5.735345,-6.063079,2173.233333,2174.126582,2172.202492,0.002138755,292.1310185,289.377832,289.8140455,4.56,1476.466853,1474.908356,1477.976323,5281.320208,5266.98763,5212.920894,0.076025615,158.4010935,147.8133074,1
6.019869725,-75.40665754,11.750308,5.920497,-5.739125,2173.678571,2174.875,2172.962145,0.00214117,292.0964216,289.3692959,289.7858243,4.534653465,1454.92911,1458.500016,1467.146721,5291.152963,5272.244739,5215.721089,0.077269654,158.5536376,147.6739578,1
6.01980869,-75.40657087,11.456453,5.660608,-5.931081,2175.392857,2177.772152,2174.422713,0.002147963,292.0529812,289.2604594,289.749274,4.516778523,1451.908606,1450.398873,1456.107029,5294.819214,5273.98753,5217.239246,0.077787463,158.2657776,147.8653866,1
6.019745213,-75.4064842,11.170835,6.046599,-6.123463,2176.137931,2178.296296,2175.14375,0.002150503,292.042007,289.2586135,289.7387792,4.501706485,1433.292809,1437.44972,1443.877936,5302.183245,5278.525307,5220.635693,0.078900671,159.5238997,147.8949529,1
6.019682957,-75.4063963,11.005421,5.907369,-6.200507,2177.310345,2179.425,2176.343849,0.002149239,292.0110771,289.2506168,289.7115103,4.485049834,1429.281577,1428.042796,1433.35045,5302.812193,5282.486493,5223.176536,0.079473005,160.3746145,148.3901436,1
6.019593846,-75.40636701,10.704371,5.64021,-6.387174,2178.037037,2179.2,2176.84858,0.002151766,292.0026263,289.2973003,289.7060536,4.473509934,1411.767104,1415.367963,1423.204746,5307.828482,5287.470795,5226.030433,0.082770645,161.14691,148.4291001,1
6.019486424,-75.40637555,10.340052,5.314511,-6.621151,2178.724138,2180.101266,2177.348101,0.002151966,291.9960628,289.3304026,289.7019038,4.481727575,1407.52165,1407.636267,1415.963947,5309.106502,5284.885872,5224.254994,0.081686571,161.8116983,148.5860772,1
6.019380223,-75.4063841,9.981365,5.617245,-6.228222,2179.034483,2180.291139,2177.545741,0.002152423,291.9956587,289.37349,289.7012236,4.486754967,1398.974775,1400.475667,1405.462603,5311.33374,5287.15524,5226.45505,0.082174768,162.3653609,148.6556399,1
6.019274022,-75.40639386,9.497324,5.166297,-5.97063,2180,2179.782051,2178.034921,0.00215091,291.9901741,289.4823252,289.6964812,4.488372093,1387.833632,1390.84498,1398.25674,5308.164985,5285.243685,5225.186523,0.086692497,161.5649744,149.113137,1
6.0191666,-75.40640241,9.106664,5.422242,-5.016955,2181.607143,2180.407407,2178.72327,0.002154922,291.9964094,289.5152761,289.7030429,4.49,1381.614153,1381.43218,1390.814471,5306.547416,5283.033177,5223.645514,0.089077484,161.6955743,149.3407075,1
6.019059178,-75.40641095,10.949577,5.492977,-5.420222,2181.482759,2180.320513,2178.643533,0.002159062,291.9885949,289.5998073,289.6957515,4.483221477,1373.412363,1375.07873,1380.830886,5303.20166,5281.34282,5224.413777,0.088111133,161.2818429,149.2990847,1
6.01902744,-75.40650006,10.452291,4.983069,-4.739993,2182.076923,2179.85,2178.468354,0.002161346,292.0150551,289.6513248,289.7176444,4.508305648,1376.407067,1375.250628,1381.400327,5296.359689,5279.193431,5221.362744,0.087890867,161.4121983,149.537612,1
6.01901035,-75.40660627,10.502611,5.029334,-4.700937,2180.678571,2178.407895,2177.554517,0.002160517,292.0423315,289.7463829,289.7389524,4.531561462,1384.12647,1385.429011,1391.699399,5294.297457,5274.90389,5218.048105,0.086057248,161.8517308,149.6016352,1
6.018994481,-75.40671247,10.461802,4.990784,-4.73547,2178.821429,2176.455696,2176.624606,0.002165773,292.0609515,289.8021279,289.7574286,4.562289562,1388.377173,1389.758638,1398.258451,5287.753836,5271.777787,5216.203522,0.085890283,161.5638011,149.7925529,1
6.018978612,-75.40681867,10.41045,4.944053,-4.773987,2178.392857,2175.65,2176.336478,0.002164034,292.0785592,289.8412838,289.7714374,4.578595318,1395.202578,1396.320713,1402.574746,5285.230207,5269.681317,5212.264087,0.085277639,164.0136768,149.9599239,1
6.018961522,-75.40692609,10.381729,4.920854,-4.787366,2176.068966,2173.6875,2175.150943,0.00215709,292.1317377,289.949855,289.8153196,4.606666667,1399.628161,1402.899265,1410.575469,5278.899489,5263.026001,5208.580028,0.081121542,163.3881328,149.9619576,1
6.018944432,-75.40703229,10.35356,4.897937,-4.800948,2174.344828,2172.259259,2174.425,0.002161886,292.1538071,289.9992186,289.8320217,4.636054422,1403.464224,1407.473133,1418.310631,5281.224801,5260.871455,5206.376591,0.079321477,163.1439576,150.1601574,1
6.018900487,-75.40703839,10.724241,4.689215,-4.966826,2174.322581,2172.417722,2174.506211,0.002159254,292.165422,290.0257058,289.8428415,4.636054422,1403.464224,1407.473133,1413.28511,5271.286268,5259.579387,5205.15803,0.080017431,163.1439576,150.1938343,1
6.018832127,-75.40695539,10.442672,4.451466,-5.134464,2175.533333,2173.506173,2175.557994,0.002160949,292.133785,289.9565524,289.8185616,4.611295681,1392.788605,1395.871541,1400.928602,5271.365065,5258.285397,5206.284362,0.081163044,161.7034011,149.7300041,1
6.018761326,-75.4068736,9.982193,4.644122,-4.845782,2177.62069,2175.567901,2176.811146,0.002165705,292.1223714,289.9407145,289.8075284,4.588039867,1381.77732,1382.508828,1388.370743,5264.047701,5256.40153,5205.798515,0.086647551,162.3411982,150.1287783,1
6.018692967,-75.40679181,9.859701,5.181314,-5.345057,2179.827586,2177.074074,2177.830721,0.002167484,292.0980779,289.9231311,289.7869518,4.565656566,1370.958942,1372.46409,1377.822895,5265.58803,5253.053366,5205.288058,0.091692648,162.4667093,150.225617,1
6.018624608,-75.4067088,10.099019,4.872385,-5.000147,2180.806452,2178.217949,2178.697819,0.002165909,292.0893321,289.9201128,289.7807787,4.555555556,1355.659393,1359.147874,1367.090212,5259.080008,5249.201589,5203.350942,0.095859773,160.7826899,150.5964318,1
6.018553807,-75.40662702,10.965551,4.620414,-4.608877,2181.964286,2179.692308,2179.503165,0.002166646,292.0827711,289.8999211,289.775487,4.526845638,1343.256631,1346.316509,1354.622599,5254.358561,5245.854085,5201.787219,0.098503008,161.2922375,150.0944538,1
6.018485447,-75.40654523,10.711785,4.403989,-4.770988,2184.333333,2182.089744,2180.977848,0.002166442,292.0688874,289.9017893,289.7616657,4.501672241,1339.426373,1336.689433,1339.790563,5249.329965,5245.371646,5202.330169,0.104352188,161.1626852,150.2268502,1
6.018415867,-75.40646222,10.449937,4.745823,-4.38076,2186.241379,2183.074074,2181.859375,0.002166259,292.0708889,289.8843316,289.761995,4.484848485,1321.824331,1323.380963,1332.257534,5241.035505,5237.107533,5201.533441,0.108398938,161.084098,150.4636875,1
6.018346287,-75.40638044,10.311104,5.200975,-5.019282,2187.464286,2184.55,2182.698113,0.002158537,292.0650928,289.8702534,289.7570554,4.463576159,1313.019759,1313.215876,1321.038081,5238.034687,5234.581178,5197.488694,0.109218656,158.9301192,150.2955535,1
6.018277928,-75.40629865,11.233557,4.449325,-5.16167,2189.448276,2185.9,2183.77918,0.002148943,292.0714841,289.8789181,289.7571079,4.44,1298.615117,1302.226976,1306.147116,5232.01038,5229.832328,5195.984538,0.11126726,162.8177441,150.1971006,1
6.018208348,-75.40621564,11.000849,4.807945,-4.762906,2191.035714,2187.3625,2184.764151,0.002145127,292.0776834,289.9047878,289.7600259,4.417218543,1290.84187,1285.848992,1293.387962,5226.919227,5227.254137,5196.054768,0.113835409,162.3523694,150.495517,1
6.018138768,-75.40613385,10.849629,4.681881,-4.289388,2192.241379,2188.225,2185.53605,0.002145418,292.0784988,289.8556244,289.7593858,4.397993311,1273.513862,1277.165061,1286.303486,5216.580783,5220.299708,5192.393951,0.114928451,161.171501,150.73486,1
6.018048436,-75.40612409,10.612337,4.478038,-4.444578,2192.137931,2188.6375,2185.958991,0.002147755,292.0844388,289.8551044,289.7631312,4.394648829,1268.867942,1268.733191,1276.640494,5214.168771,5210.322215,5187.826414,0.114702551,160.120738,150.7338099,1
6.017945897,-75.40615705,12.040686,4.276079,-4.597756,2192.296296,2188.641026,2185.971519,0.002150668,292.119442,289.9102893,289.7905627,4.393333333,1262.24077,1263.773984,1270.309814,5197.137658,5198.400275,5181.120427,0.113724597,162.2266458,150.8951638,1
6.017844578,-75.40618879,11.777394,4.054513,-4.771637,2192.966667,2188.8625,2186.28882,0.002153796,292.1369564,289.8951214,289.8050304,4.39527027,1255.405589,1257.285474,1266.681218,5188.909528,5187.312207,5171.516426,0.11477768,161.0974592,150.8718823,1
6.017742039,-75.40622052,11.484355,4.351215,-4.428034,2192.137931,2188.765432,2186.591195,0.00215305,292.171559,289.8933727,289.8320627,4.397993311,1250.815984,1251.576587,1257.8498,5173.735107,5176.340955,5163.54092,0.112514033,158.813185,151.0643483,1
6.017640721,-75.40625348,11.276638,4.18098,-4.552137,2192.344828,2188.873418,2186.892405,0.002154631,292.2022644,289.9483434,289.8580429,4.39,1245.931651,1246.729318,1251.026293,5163.911187,5164.990866,5155.474082,0.110649013,158.930414,150.5941305,1
6.017538182,-75.40628644,12.047493,3.907295,-4.232903,2191.714286,2188.5875,2186.877358,0.002157561,292.2239579,289.9315533,289.8763552,4.391304348,1239.643607,1241.065226,1247.657737,5150.299072,5151.203176,5145.256532,0.109855291,157.6361716,150.6302682,1
6.017435643,-75.40631818,11.644839,4.10424,-4.513587,2191.444444,2188.848101,2187.264984,0.002159245,292.2568339,289.9300313,289.9044769,4.390728477,1233.450976,1236.545898,1240.03006,5140.972168,5140.250856,5133.618233,0.110524672,156.6719607,150.5268649,1
6.017333104,-75.40634992,12.869904,4.31492,-4.77475,2190.25,2189.076923,2187.457143,0.002158224,292.2990607,289.880767,289.9395774,4.39,1228.773682,1231.065828,1236.775195,5125.070516,5126.178869,5129.071697,0.109826258,155.2728822,150.063834,1
6.017230565,-75.40638166,12.537935,4.04124,-4.986498,2190.034483,2189.025,2187.471519,0.002162135,292.3191186,289.8906826,289.9555057,4.395348837,1224.47838,1223.335359,1230.1428,5118.865047,5117.236901,5114.300385,0.110191553,156.1961453,150.2986252,1
6.017132908,-75.40640607,12.267384,4.874212,-4.631294,2189.285714,2188.858974,2187.71746,0.00216352,292.3476524,289.9028187,289.9783569,4.388704319,1218.30052,1220.016961,1224.461555,5104.876777,5106.008518,5105.705213,0.109915686,155.9345928,150.2994656,1
6.01710117,-75.40630353,12.256116,4.866554,-4.634311,2192.821429,2190.5375,2189.207547,0.002158167,292.3375251,289.9054714,289.9701778,4.363333333,1209.457605,1206.656551,1213.507488,5106.231038,5102.754164,5104.091817,0.111822377,156.1951979,150.2655272,1
6.017069432,-75.40620099,12.251049,4.336935,-4.632395,2193.464286,2191.1875,2189.8375,0.002150256,292.336403,289.900803,289.9676888,4.34,1196.34021,1197.704171,1203.848036,5101.475464,5102.652723,5105.353022,0.112693589,156.3249345,150.1995273,1
6.017037694,-75.40609723,12.641083,4.740406,-4.213694,2194.928571,2192.265823,2190.858044,0.002148252,292.3277727,289.9521531,289.9601655,4.322147651,1183.420392,1189.067658,1194.320614,5096.807035,5101.295299,5104.988411,0.112845818,155.665329,149.9678227,1
6.017005955,-75.40599469,14.15012,4.685157,-4.253975,2196.428571,2193,2191.746875,0.002137247,292.3282463,289.9937103,289.9567805,4.296296296,1174.574005,1176.215986,1183.160707,5098.52131,5102.824872,5103.780864,0.11442392,155.5541806,149.8986168,1
6.016972996,-75.40589215,13.586832,5.186936,-4.787941,2197.466667,2193.925926,2192.846395,0.002134217,292.3227772,289.9833408,289.9515213,4.284745763,1161.648835,1167.292952,1173.014401,5103.024711,5102.766608,5103.501779,0.117731062,155.9098167,149.9317056,1
6.016941258,-75.40578839,13.519053,5.131893,-4.827859,2199.214286,2195.192308,2193.819048,0.002128466,292.3152864,290.0043949,289.943464,4.260869565,1159.603941,1154.341411,1161.307635,5104.687556,5101.539975,5103.300666,0.118790844,155.06652,149.8055424,1
6.016908299,-75.40568586,13.436763,5.061687,-4.360274,2199.142857,2195.987342,2194.958991,0.002123162,292.3255657,290.0071886,289.9493342,4.237458194,1146.56917,1144.484858,1152.083276,5100.269985,5101.700749,5101.210087,0.124434517,157.3311867,149.6236627,1
6.016872899,-75.4055882,13.378262,5.016848,-4.389742,2198.866667,2196.525641,2195.601266,0.002115357,292.3408587,290.0025658,289.9610168,4.22147651,1131.11298,1134.544868,1142.242473,5102.148799,5099.701794,5101.786603,0.127634426,156.2649333,149.2027389,1
6.016765477,-75.4055882,11.989925,5.239426,-4.626688,2199.241379,2197.0125,2196.277603,0.002114189,292.371035,290.001379,289.9849213,4.215488215,1122.726464,1126.6622,1136.302395,5085.839199,5089.241595,5090.811436,0.13043675,156.2650663,148.7801859,1
6.016659276,-75.4055882,11.731651,5.021952,-4.784532,2199.035714,2197,2196.48125,0.002116174,292.3843375,290.0457764,289.9954852,4.210702341,1115.569802,1115.554507,1127.197862,5081.415806,5079.075452,5078.553832,0.131732659,156.3466888,148.3025558,1
6.016551854,-75.4055882,12.039176,4.851608,-4.38955,2198.964286,2197.1375,2197.031447,0.002112297,292.4237442,290.0574139,290.0253534,4.193333333,1109.295849,1109.977385,1116.909704,5065.961548,5064.333294,5068.489953,0.132593341,156.9720656,147.0263706,1
6.016444432,-75.4055882,11.880025,5.228848,-4.492102,2198.689655,2197.8,2197.735849,0.002112343,292.4296672,290.1092037,290.0310268,4.191275168,1095.636427,1100.60679,1109.926486,5051.803798,5053.499492,5057.209273,0.135519532,156.1301601,146.9223294,1
6.01633701,-75.4055882,12.435834,5.274103,-4.445389,2198.482759,2197.423077,2198.088328,0.002114255,292.4409934,290.1069121,290.0395013,4.177257525,1094.22018,1094.034487,1100.252409,5045.641532,5044.270534,5042.648839,0.135886505,155.9194213,145.4932246,1
6.016229588,-75.4055882,12.378335,4.705813,-5.012714,2198.965517,2198.05,2198.807571,0.002115248,292.4639053,290.1068645,290.0550914,4.170568562,1081.82653,1083.952827,1092.716438,5026.613525,5030.025247,5036.049855,0.138578677,154.7359344,145.3091879,1
6.016122166,-75.4055882,12.419157,4.746696,-4.971755,2198.5,2198.101266,2199.2375,0.00211554,292.4750891,290.1014138,290.0628407,4.161073826,1073.325134,1076.992713,1083.780185,5022.205078,5020.338203,5021.29385,0.138770787,155.8633201,144.6046013,1
6.016015965,-75.4055882,12.452211,4.778293,-5.453598,2198.607143,2198.4,2199.924528,0.002113182,292.4976569,290.1093979,290.0773508,4.143812709,1067.187635,1069.218174,1074.542465,5007.06918,5008.29888,5012.016016,0.139186635,155.6571185,144.3703383,1
6.015924412,-75.40553571,11.983413,4.819972,-5.413515,2199.037037,2199.1125,2200.81761,0.002111244,292.5023809,290.1490719,290.0823336,4.120401338,1054.64334,1058.630134,1064.735832,4994.360483,4998.235531,5003.477599,0.142444483,154.604079,143.7714385,1
6.015836522,-75.40547589,11.980173,4.81561,-5.41948,2199.642857,2200.25,2201.779874,0.002107963,292.5177091,290.1997894,290.0945304,4.096666667,1042.880954,1048.021206,1052.202849,4996.190482,4993.796624,4994.194677,0.147887271,154.9299068,142.9255838,1
6.01574741,-75.40541486,12.007734,4.841993,-4.88294,2200.321429,2200.531646,2202.722397,0.002104922,292.5271637,290.2150261,290.1007095,4.063122924,1035.795435,1034.878443,1037.485771,4983.836144,4983.220324,4987.037942,0.147686207,154.7952802,142.1667513,1
6.015658299,-75.40535382,12.511489,5.344515,-4.894019,2201.133333,2201.2875,2203.673913,0.00210443,292.5317597,290.2024185,290.1035032,4.033444816,1022.258146,1026.131434,1030.479825,4977.497088,4978.752403,4980.928232,0.150330087,154.1958403,141.2776326,1
6.015570408,-75.40529401,12.483246,5.314852,-4.925711,2201.428571,2201.45,2204.477987,0.002097916,292.5354284,290.2066586,290.1074847,4.013289037,1009.593122,1011.400651,1018.578317,4971.480661,4969.159302,4971.465417,0.150936183,152.8270131,140.4906117,1
6.015481297,-75.4052342,12.504911,4.823762,-4.905694,2203.428571,2202.759494,2205.867508,0.002091572,292.5480832,290.231973,290.1141483,3.976821192,997.2035806,1000.522739,1006.636721,4965.125273,4958.872608,4962.371269,0.152590704,151.6216751,139.5614011,1
6.015392186,-75.40517316,12.469817,4.788205,-4.941837,2203.862069,2203.1375,2206.534161,0.002095687,292.5432883,290.2478325,290.1102738,3.956375839,992.820343,991.9649771,993.2172784,4951.856009,4953.932116,4958.087568,0.155114559,148.9423157,138.9487756,1
