Latitude,Longitude,HS,UCL,LCL_,Altitud_90m,Altitud_150m,Altitud_300m,band_9_300m,band_10_300m,band_11_150m,band_11_300m,Costo de Movimiento_300m,Distancia a Bosque_90m,Distancia a Bosque_150m,Distancia a Bosque_300m,Distancia a corredor biologico_90m,Distancia a corredor biologico_150m,Distancia a corredor biologico_300m,NBRI_300m,Resistencia_150m,Resistencia_300m,Label
6.051405047,-75.45330153,7.33209,7.33209,"  -6.381295",2297.271973,2297.714286,2305.366102,0.002856653,290.09206,288.5860132,287.6860642,0.722772277,177.9268951,156.3112543,149.0424418,1094.919312,1089.929591,1086.772946,0.093326758,116.9672026,111.8571816,0
6.051210955,-75.45319045,8.215664,7.301797,"  -6.406207",2297.920898,2299.051948,2306.033113,0.002821803,290.1854648,288.6180609,287.769422,0.755852843,185.6900787,154.8467786,145.6104456,1114.786743,1108.974757,1102.605904,0.091180199,116.9590811,111.3922642,1
6.051016863,-75.45307937,8.119643,7.206298,"  -6.493888",2300.4729,2299.828947,2306.49,0.002766326,290.3547244,288.5886095,287.9270471,0.777408638,186.0311584,149.2373733,142.7457008,1132.578369,1126.109993,1122.127715,0.091906837,116.9835,110.7987408,1
6.050822771,-75.45296828,8.214238,7.300529,"  -6.405095",2302.907715,2301.263158,2307.299003,0.002730787,290.4677757,288.7071091,288.0293422,0.802675585,185.3968048,152.5295601,143.4642041,1149.142334,1142.417889,1141.106401,0.091759134,116.4474345,109.984428,1
6.050627459,-75.4528572,8.153565,7.239488,"  -7.385740",2302.681641,2302.093333,2307.759197,0.00269803,290.6432106,288.7219852,288.1819542,0.831649832,173.791626,148.8824077,142.4624148,1164.852783,1161.805525,1157.097065,0.090821731,116.1993753,109.8984207,1
6.050429705,-75.45275466,8.148688,8.148688,"  -6.484197",2302.724854,2302.653333,2308.476821,0.002645099,290.8794669,288.7765767,288.3990666,0.857615894,162.675766,146.5439691,143.024251,1181.287231,1179.538172,1176.758763,0.090565536,116.1253511,109.3951256,0
6.05023073,-75.45265212,8.041797,8.955637,"  -6.579652",2302.352051,2303.394737,2309.566667,0.002574355,291.1303212,288.8186676,288.6194053,0.886287625,153.5633545,151.4932825,146.3026304,1198.108398,1199.208267,1199.508609,0.088927261,116.3218402,109.2921471,0
6.050031756,-75.45254958,7.857802,7.857802,"  -6.660077",2300.183105,2303.680556,2310.414141,0.00252334,291.3087527,288.8573566,288.7723078,0.922297297,148.0774536,151.74367,148.1427776,1215.301025,1215.454346,1214.492906,0.088259069,115.8420824,109.6758547,0
6.04983156,-75.45244948,7.74339,7.74339,"  -6.730236",2297.089111,2305.013158,2311.157718,0.002445566,291.5285718,288.9980081,288.9600881,0.943333333,146.3468933,157.421852,151.1742053,1232.864014,1235.072733,1232.116247,0.08803113,114.6725527,109.1890799,0
6.049633807,-75.45234695,7.845748,7.845748,"  -6.633141",2294.755371,2305.763158,2312.744186,0.002301733,291.8390553,289.1910144,289.2408728,0.956953642,148.4770813,160.7077789,154.3570148,1250.366455,1251.183773,1253.728668,0.085818763,114.6779333,108.9186522,0
6.049455584,-75.45241653,6.048605,7.86228,"  -6.647118",2291.073975,2305.25,2312.765886,0.00223823,292.0157937,289.3961009,289.3885935,0.970099668,167.1203156,178.5111007,158.2794735,1271.438232,1273.6833,1274.506649,0.091013562,115.3100263,109.7088637,0
6.049285906,-75.45256423,4.357452,7.996243,"  -6.558920",2292.132813,2304.506667,2312.201342,0.002245753,292.0239797,289.401039,289.3853366,0.98,191.8373108,197.1619415,163.6765923,1294.253784,1296.145119,1295.331964,0.09817378,115.5695656,110.9741866,0
6.049116228,-75.45271071,4.454717,8.106125,"  -6.499506",2294.989502,2304.146667,2312.040268,0.00226246,292.0632272,289.3842194,289.4086922,0.983333333,216.3003082,215.3226389,167.5011176,1317.003174,1318.666897,1319.696955,0.102732736,115.6255944,111.9344033,0
6.048947771,-75.4528572,4.526557,8.191785,"  -6.469127",2297.286133,2304.5,2312.441077,0.002301104,292.1126219,289.3652112,289.4355579,0.993220339,241.0551453,226.7443221,170.1617049,1339.78064,1340.459818,1338.999956,0.106340102,116.0019015,113.2293762,0
6.048768328,-75.45297683,4.607992,8.287027,"  -6.429114",2298.389648,2304.684211,2312.633333,0.002375122,292.1062929,289.3727135,289.40815,0.993333333,264.0427856,238.0969276,172.944873,1362.734131,1360.479549,1360.412205,0.11492861,116.3327896,113.8383466,0
6.048544939,-75.45298293,2.840247,7.451037,"  -6.381333",2300.333984,2305.68,2313.430976,0.002337309,292.2391649,289.7320225,289.5108115,1,282.526947,245.2254569,175.1987054,1386.397827,1385.826719,1387.074967,0.119962897,116.3580667,114.0197086,0
6.048321551,-75.45299026,2.815953,7.417183,"  -6.386507",2304.155518,2306.540541,2314.131313,0.002288815,292.3225212,290.1208203,289.5698789,1,300.3134766,247.3509755,175.9529723,1410.141113,1409.687791,1410.494964,0.124290594,116.0373684,114.4049396,0
6.048098162,-75.45299636,3.615233,8.191477,"  -6.452504",2303.70459,2307.013514,2315.331104,0.002230441,292.4238095,290.3001495,289.6527474,1,306.6249084,247.2760036,175.0288351,1433.872437,1433.055145,1433.360132,0.129061579,115.8910131,114.0788737,0
6.047874773,-75.45300368,3.442779,7.996721,"  -6.575891",2300.957031,2308.12987,2315.93266,0.002182016,292.5163326,290.585592,289.7251727,1,297.6218872,242.0141341,173.292051,1457.675171,1459.701721,1457.347208,0.128346716,116.0480001,113.2000637,0
6.047694109,-75.45288405,3.496086,7.137842,"  -6.518743",2300.178955,2308.648649,2316.65,0.002054971,292.7029354,290.9368074,289.8987262,1,279.898407,240.5079028,171.9492289,1472.904053,1474.198615,1475.089336,0.125720371,115.7312106,112.5539002,0
6.047519549,-75.45274245,3.448097,7.087249,"  -7.469360",2300.101318,2309.902778,2317.189831,0.001870399,292.8787769,291.1529358,290.0558674,1,259.7626038,232.0360816,171.4544023,1487.040039,1489.023271,1491.205221,0.123877751,115.7885407,111.4213913,0
6.047346209,-75.45260085,5.099494,8.729027,"  -6.696488",2303.557373,2311.618421,2317.355482,0.001819034,293.051302,291.228599,290.2184057,1,240.1589661,224.7694119,170.1729755,1501.324951,1504.247208,1504.117614,0.119550349,115.6998291,110.2652184,0
6.047172869,-75.45245925,5.065744,7.779536,"  -6.694019",2304.141846,2312.876712,2317.609428,0.001766244,293.1272239,291.2385439,290.2828551,1,220.9900818,215.2754134,168.6156808,1515.869263,1516.533184,1523.163099,0.117370575,115.2862108,108.7913933,0
6.046999529,-75.45231887,5.006784,7.713154,"  -7.622942",2305.025146,2314.636364,2318.518519,0.001716754,293.2561416,291.2175045,290.4004926,1,201.8211975,201.7967161,166.45394,1530.726929,1532.896673,1535.584997,0.115238105,115.48858,106.996389,0
6.046824969,-75.45217849,4.994689,6.794577,"  -7.604526",2307.669434,2315.173333,2319.19,0.001732143,293.2876488,291.1370568,290.4241712,1,182.5174103,189.4013167,165.6750036,1545.941284,1547.674204,1551.395762,0.114662333,114.3177633,105.5172499,0
6.046651629,-75.45203689,7.585838,6.687042,"  -8.592490",2310.650635,2316.092105,2320.647841,0.00170494,293.2808979,291.0089455,290.421113,1,164.2197113,176.0626743,162.250694,1561.270752,1560.660186,1569.030215,0.115117804,113.249903,104.1072356,1
6.046519793,-75.45185866,6.531664,7.42887,"  -7.823641",2312.852051,2316.5,2321.755853,0.001692717,293.2648751,290.9007647,290.4112392,1,151.7538757,164.3079169,162.4639654,1571.477295,1573.637821,1576.548892,0.114152179,112.0029191,102.3081096,0
6.046408709,-75.45166335,5.469814,7.260261,"  -7.063312",2315.157959,2316.927536,2323.163823,0.001749231,293.2022644,290.7858994,290.3490623,1,146.3345184,160.9693108,161.5016943,1579.494507,1581.70516,1586.074439,0.113692974,110.9499738,101.364894,0
6.046298846,-75.45146926,5.340112,7.126103,"  -7.161823",2314.925781,2318.081081,2324.860465,0.001791156,293.1339962,290.7062099,290.2828383,1,144.3034973,159.3462721,160.1046113,1587.696655,1590.796795,1595.416995,0.110852557,108.6341868,99.67865443,0
6.046186541,-75.45127395,5.19496,6.977107,"  -7.280072",2314.003662,2319.56,2326.626667,0.001909254,293.0076234,290.5763886,290.1660638,1,146.3805847,158.6911255,158.4841031,1596.436157,1599.077348,1604.544866,0.107184543,107.8736217,98.79769895,0
6.046076678,-75.45107986,5.035029,6.814191,"  -7.419107",2315.109131,2321.041667,2328.118243,0.001929511,292.9413833,290.5359086,290.1047438,1,152.9627075,164.9000146,157.227677,1605.358032,1607.27356,1612.241338,0.105647957,106.3986582,98.32786329,0
6.045964373,-75.45088454,5.018075,6.794385,"  -7.416094",2320.478271,2322.636364,2330.433333,0.001989646,292.797242,290.4501276,289.9764827,1,159.3231964,168.8514232,154.8432211,1614.834961,1616.561863,1621.301503,0.105511211,104.772104,96.77929627,0
6.04585451,-75.45068923,4.001277,7.428496,"  -7.137182",2323.471191,2323.866667,2331.970199,0.002073645,292.6681225,290.3310099,289.8430254,1,166.4653168,174.1796148,152.1154616,1624.321045,1626.641076,1631.290037,0.1071101,104.6797536,96.42217347,0
6.045742205,-75.45049392,3.360979,7.459733,"  -7.295783",2325.505371,2326.065789,2334.030201,0.002118759,292.5766012,290.281488,289.7622839,1,176.3666077,181.7582314,150.4852068,1634.427856,1636.091204,1641.292135,0.105523167,103.4257013,95.50424092,0
6.045648211,-75.45029128,3.027477,8.709068,"  -6.712395",2328.045898,2328.263158,2335.543333,0.002190467,292.4196681,290.1872609,289.625089,1,191.3599396,186.7207301,148.4700653,1642.802734,1643.708901,1648.778082,0.104640045,101.6993684,95.59539923,0
6.045554217,-75.4500862,1.863387,9.092046,"  -6.971639",2327.20752,2329.75,2336.940397,0.002181508,292.3941737,290.1605247,289.6037101,1,208.1338348,192.1515411,147.4212372,1651.445557,1652.781963,1659.561281,0.099664022,100.2270137,95.91135921,0
6.045459002,-75.44988357,5.039222,9.038605,"  -6.958926",2324.918213,2332.184211,2338.893688,0.002183773,292.3725417,290.1469661,289.5816133,1,225.3861542,195.4809663,148.4384995,1660.527222,1662.875987,1667.580447,0.093494079,99.33203878,95.90377324,0
6.045365008,-75.44967971,6.536997,8.931502,"  -7.031862",2324.414063,2334.302632,2340.89,0.002249713,292.263532,290.1047008,289.4906813,1,234.9960632,193.8062244,148.1499816,1669.867432,1671.065637,1676.257462,0.089029834,98.3389471,95.88117324,0
6.045271014,-75.44947585,8.802942,7.213964,"  -7.086845",2329.647949,2334.608696,2341.819728,0.002215228,292.2879066,290.1499614,289.5091891,1,236.973114,192.0651683,147.3236261,1679.513672,1682.831787,1684.594768,0.089136386,97.72225311,96.34132771,1
6.045175799,-75.44927321,8.663196,8.663196,"  -7.131145",2332.084961,2335.653333,2343.278146,0.002212505,292.2385246,290.145295,289.4616887,1,235.9874268,189.597249,147.9900562,1689.566772,1691.072765,1695.597445,0.092096719,97.36343219,96.7035262,0
6.045080584,-75.44906936,8.577734,7.792227,"  -6.346895",2334.336914,2335.135135,2344.415282,0.002163898,292.2477468,290.1602444,289.4696412,1,227.4138184,187.9675299,148.5912652,1699.890747,1702.351456,1705.674542,0.096974971,97.27397319,97.13039787,1
6.04498659,-75.4488655,4.9601,7.277904,"  -6.628919",2337.068604,2334.434783,2345.20068,0.002105349,292.2847382,290.2243446,289.5099213,1,210.4227295,182.9221448,148.7215453,1710.280884,1710.308879,1716.048124,0.101364141,97.58493413,97.29738655,0
6.044892596,-75.44866286,6.926305,6.926305,"  -6.789150",2338.959717,2335.355263,2346.582492,0.002059456,292.2965881,290.2415768,289.5289857,1,194.3950806,174.8860828,149.3716202,1720.79834,1722.451328,1725.985084,0.104654558,97.68907878,97.90628564,0
6.044792498,-75.44846145,6.245437,7.74855,"  -7.282585",2340.001953,2335.118421,2346.826667,0.001997958,292.3366793,290.2597807,289.570824,1,181.5911407,170.0138033,151.4083362,1732.159302,1734.575713,1737.28915,0.109149487,97.39295811,98.0351951,0
6.044677752,-75.4482698,6.08758,7.581464,"  -6.610439",2336.916748,2335.581081,2347.093645,0.001939482,292.3519489,290.4271259,289.5916275,1,172.8115692,167.350539,153.059383,1745.406372,1746.216292,1753.93542,0.110923701,97.44222666,98.07730421,0
6.044561785,-75.44807693,6.077591,7.569025,"  -6.599593",2328.602295,2335.933333,2347.910299,0.001894461,292.3770196,290.4351924,289.6145158,1,167.6091156,160.0586154,152.6342643,1759.08313,1760.798566,1763.658638,0.115647382,97.34967557,98.11620326,0
6.044445818,-75.44788405,4.60111,7.579175,"  -6.566633",2323.296387,2335.894737,2348.003333,0.001816155,292.4326523,290.4171124,289.6657897,1,164.0167084,157.4694293,154.0961437,1772.95459,1773.456352,1779.129385,0.118215525,97.24031874,98.45718633,0
6.044331072,-75.4476924,4.499023,7.468675,"  -6.637172",2328.206299,2335.72973,2347.920266,0.001703711,292.4992629,290.4129459,289.732175,1,155.9094391,154.9291528,155.7927531,1786.901733,1787.338676,1791.824277,0.12026412,97.17118414,98.81952829,0
6.044213885,-75.44750075,3.182659,7.552443,"  -7.741800",2337.115723,2335.694444,2347.989831,0.001655429,292.5610965,290.4689761,289.7858265,1,149.1133575,156.7777679,157.0739789,1801.430908,1802.131609,1807.586229,0.123312532,96.8153289,98.66653296,0
6.044099139,-75.44730788,4.076424,6.937073,"  -6.651008",2334.439697,2335.763158,2348.431438,0.001603242,292.5907257,290.4665595,289.8148787,1,145.2213593,160.432957,158.6365583,1815.877686,1819.862835,1822.361134,0.121649615,97.05415776,98.61334198,0
6.043983172,-75.44711501,4.286575,7.102059,"  -6.975363",2332.401123,2335.32,2348.807309,0.001563943,292.6125603,290.5767133,289.8426461,1,145.2966766,164.6577357,158.9034037,1830.634521,1834.855812,1836.679089,0.121460719,96.82125326,98.56666086,0
6.043867205,-75.44692336,3.554347,7.066547,"  -6.982254",2329.244385,2335.405797,2348.60339,0.001526969,292.6354372,290.6058479,289.8682413,1,150.5509796,166.2688573,159.6394794,1845.691895,1847.092072,1852.058348,0.119202464,96.6070395,98.37951818,0
6.043740252,-75.44673903,3.483972,6.988975,"  -7.031035",2330.592285,2336.710526,2349.033445,0.001505014,292.6933152,290.8155811,289.9372499,1,160.4648895,173.9123943,159.0280276,1862.024658,1865.082128,1867.731143,0.116801353,96.90743998,98.18848651,0
6.043605974,-75.44656081,3.407606,6.906174,"  -6.388386",2330.771729,2338.671053,2349.539735,0.001510321,292.6684851,290.7359016,289.9241278,1,173.4985504,175.735434,159.203902,1879.195679,1879.689834,1885.374969,0.114866681,96.74449993,97.9712549,0
6.043471697,-75.44638015,2.84796,7.746173,"  -6.248719",2329.525146,2339.445946,2349.542763,0.001527603,292.6641814,290.7775208,289.9403109,1,189.9707031,181.118674,158.9010741,1896.674072,1895.84341,1902.257587,0.111844821,97.0038419,97.83048665,0
6.04333742,-75.44620193,3.58299,7.781806,"  -6.214248",2331.936279,2341.605263,2349.334437,0.001524755,292.6319266,290.7740768,289.9185546,1,207.2072754,180.7188788,157.9262002,1914.225098,1915.450906,1920.150393,0.107834914,97.32213029,97.60361553,0
6.043201922,-75.44602126,2.932531,7.831747,"  -6.166013",2333.892334,2343.578947,2349.367893,0.001521082,292.6264369,290.7614098,289.9148125,1.013289037,220.063385,178.6653869,156.7281131,1932.068237,1930.528039,1935.767237,0.10378418,97.43773315,97.45880056,0
6.043144549,-75.4458052,1.484547,7.786869,"  -6.218291",2335.459961,2346.373333,2347.900662,0.001517827,292.541642,290.5788666,289.8521892,1.023333333,198.1589203,171.7420824,151.3254437,1942.292358,1943.768939,1947.261173,0.100790239,97.6212075,97.27615321,0
6.043089617,-75.44558669,0.119126,7.12652,"  -6.187529",2341.83374,2348.875,2345.625,0.001518702,292.4239316,290.3713733,289.7620343,1.036666667,175.2637787,160.6904082,146.3876921,1952.536133,1953.645437,1957.969767,0.100626002,97.62085493,97.36195653,0
6.043034685,-75.44536941,0.252332,7.261548,"  -6.055963",2347.495605,2350.539474,2343.687708,0.001516547,292.3372655,290.1858114,289.6979056,1.050505051,152.8630981,149.0489397,139.6526982,1962.994995,1966.042778,1968.980938,0.100875252,97.4977393,97.3131244,0
6.042980974,-75.44515212,0.168169,7.175209,"  -6.138167",2351.99707,2351.802632,2341.21,0.001517875,292.2599979,290.1337256,289.6407415,1.070469799,131.0656586,137.4296083,133.1926745,1973.555664,1975.137535,1980.695504,0.098114804,97.22477602,97.25927499,0
6.042926043,-75.44493484,-1.176907,7.22957,"  -6.080685",2354.610352,2352.223684,2338.832776,0.001519232,292.1285854,289.8486211,289.5357234,1.089108911,111.161232,124.040809,124.2749255,1984.540527,1985.791199,1989.77574,0.098315161,97.22374976,97.12638931,0
6.042871111,-75.44471633,-1.218747,7.886836,"  -6.121753",2356.021973,2350.75,2335.122517,0.001524839,291.9946973,289.6212677,289.4327052,1.107744108,89.25636292,109.5599536,115.8225817,1995.822632,1997.426514,2001.286114,0.097698647,97.21794701,97.18623565,0
6.042690447,-75.44458571,-0.657246,7.733123,"  -6.250825",2355.651367,2347.631579,2333.067114,0.001525619,291.9950683,289.557508,289.4282665,1.156666667,66.62553406,90.69964073,112.4692643,2018.544922,2020.363443,2023.866847,0.090780027,97.20057302,97.12754326,0
6.042507342,-75.44445632,-0.663119,7.713125,"  -6.247282",2355.998779,2346.289855,2331.116041,0.001520443,291.983551,289.4913914,289.4153244,1.196666667,43.03192902,77.5633432,106.4762307,2041.60144,2040.932389,2045.747178,0.090527458,97.17957296,97.18197665,0
6.042324236,-75.44432693,-0.787998,8.277464,"  -6.366744",2352.274658,2342.684211,2328.615894,0.001524601,291.9772842,289.3467304,289.4067881,1.25083612,21.39873886,60.39579941,99.48339568,2064.626465,2068.392817,2066.987589,0.087212969,97.15414632,97.15070233,0
6.042141131,-75.4442073,-2.196082,8.261453,"  -6.379096",2345.12915,2339.842105,2326.886667,0.001521635,291.9951153,289.3944299,289.4185973,1.288590604,1.255813599,47.48156826,94.83759029,2087.510498,2091.296725,2093.877029,0.081293334,97.12798651,96.94395309,0
6.041923846,-75.44426101,-2.242183,8.202768,"  -6.420163",2345.265381,2341,2328.306667,0.001516411,292.133819,289.5693661,289.5302421,1.32996633,15.21709633,47.44480198,96.91645241,2109.399414,2110.045071,2115.056613,0.070606515,97.10702713,96.50682155,0
6.04170656,-75.44431472,-2.309482,8.124925,"  -6.483245",2345.703125,2343.197368,2329.936455,0.001514148,292.2841137,289.6751013,289.6521373,1.383050847,27.6195488,46.29039708,99.17346652,2131.334229,2130.722184,2136.495146,0.064424316,96.94645035,95.61825767,0
6.041491717,-75.44435866,-2.300718,8.125495,"  -7.166283",2349.477539,2344.648649,2332.887043,0.001514594,292.4305344,289.824199,289.7732028,1.428093645,32.49992371,45.14942769,99.59535345,2153.328369,2157.220132,2154.724382,0.056256852,96.66772351,94.30254185,0
6.041322039,-75.44421218,-2.279856,8.146313,"  -7.145401",2345.495117,2339.743243,2330.819398,0.001513734,292.3901625,289.7270142,289.7370464,1.471380471,16.28336906,37.91906067,93.34270806,2175.361328,2179.555675,2180.897013,0.052184866,96.43315777,93.78913467,0
6.041152361,-75.44406692,-3.077554,8.373809,"  -6.656105",2342.04248,2334.315789,2329.543333,0.001525129,292.3526711,289.6395033,289.7061898,1.525083612,0.201865137,29.35989937,89.33685013,2197.334229,2199.209294,2203.128998,0.046768445,96.4620526,93.37819063,0
6.040979021,-75.44393508,-3.092645,8.38817,"  -6.680399",2336.603516,2329.480519,2328.36,0.001533816,292.3576473,289.6841705,289.7027845,1.567114094,0,26.70030398,85.68932303,2219.491455,2218.276042,2224.094578,0.043378838,96.41707912,92.84211073,0
6.040764178,-75.44399978,-3.815724,8.377379,"  -6.684689",2340.592773,2331.5,2330.892617,0.001541591,292.4335723,289.8789899,289.7625556,1.609271523,0,33.74256327,90.904376,2240.832275,2242.495472,2246.531327,0.042879613,95.93121077,92.19024502,0
6.040550555,-75.44406325,-3.850959,8.34016,"  -7.436583",2339.101318,2333.631579,2333.986711,0.001547061,292.4934323,290.0841154,289.8120197,1.655518395,0,42.55163928,95.98021258,2262.124512,2262.430279,2267.326123,0.043046456,94.93445963,91.29768895,0
6.040336931,-75.44412795,-3.829808,8.362464,"  -7.415770",2332.819824,2335.256757,2337.231544,0.001555377,292.499721,290.1835069,289.822617,1.698675497,6.958779335,53.06892744,99.6267709,2283.519531,2284.61588,2287.943712,0.043200324,91.87350688,90.81699335,0
6.04012575,-75.44416579,-3.817571,8.381435,"  -7.405514",2329.34375,2337.810811,2338.631579,0.001564645,292.4455706,290.2213666,289.7826534,1.737541528,15.3940115,64.21840398,104.9384913,2305.352051,2306.875685,2310.251983,0.04503881,88.79305344,90.24178727,0
6.039932879,-75.44405227,-3.770299,8.415078,"  -7.354234",2325.798584,2335.921053,2337.573826,0.00157223,292.4004526,290.2112206,289.7427187,1.777777778,26.72020149,66.72732611,108.9841944,2328.913086,2330.097615,2335.373514,0.046137843,87.68114497,89.94224574,0
6.039740008,-75.44393874,-4.482507,8.406491,"  -6.630674",2323.729248,2334.902778,2334.636364,0.00157498,292.3822158,290.2948135,289.7272112,1.821548822,48.04892349,76.57567304,112.6616746,2352.575195,2353.20576,2356.609283,0.049041379,86.18063041,89.75441408,0
6.039716814,-75.44373366,-4.445259,8.43955,"  -6.592727",2324.189209,2331.293333,2330.152318,0.001576657,292.3584888,290.315884,289.7134719,1.835016835,50.61384201,73.6800979,111.8607568,2360.332275,2361.47927,2364.611229,0.055421725,87.12093088,90.09964307,0
6.039729021,-75.44350905,-4.502109,7.665752,"  -6.649378",2322.822754,2325.934211,2324.27907,0.00157129,292.4111387,290.3452148,289.7665006,1.848993289,49.26392365,70.24407128,110.4594853,2365.012207,2366.568995,2369.635223,0.060542001,89.48974711,90.65177846,0
6.039741228,-75.44328445,-5.926587,8.38884,"  -6.642358",2318.638916,2321.055556,2318.979798,0.001563539,292.4341621,290.4340627,289.7912766,1.857615894,47.91400909,70.29379225,108.2221444,2370.001953,2371.95645,2375.621771,0.063935866,91.53620026,91.29404959,0
6.039752215,-75.44305984,-5.998975,9.034256,"  -6.714843",2315.644287,2317.42029,2312.335593,0.001538449,292.4445966,290.4745573,289.8140007,1.870860927,46.69900513,72.86880691,106.4285717,2375.358887,2376.658067,2379.086854,0.068914263,92.57464509,91.83632109,0
6.039763201,-75.44283523,-6.029122,9.007881,"  -6.745170",2313.144775,2312.5,2306.401338,0.001530649,292.4754293,290.4862686,289.8547308,1.885521886,49.80741501,78.06401757,103.6724849,2380.950439,2383.288211,2386.350463,0.075361368,94.13470862,92.37288542,0
6.039758318,-75.44261306,-5.9947,8.329553,"  -6.710913",2314.183838,2309.16,2300.668896,0.001526414,292.5219792,290.5048372,289.9028146,1.90443686,60.9834137,84.90941429,101.0105978,2388.378418,2390.094344,2392.304126,0.079872178,94.37182628,92.93813991,0
6.039724139,-75.44239089,-5.894553,7.713771,"  -6.610780",2311.803711,2305.078947,2295.06,0.001522863,292.5517093,290.5944886,289.9388822,1.919463087,80.61748505,93.86204908,100.469348,2399.116943,2399.901422,2403.615096,0.083993861,94.55702742,93.55141274,0
6.0396924,-75.44216872,-5.96578,7.641642,"  -6.681961",2304.133789,2301.180556,2290.461279,0.001521334,292.6084483,290.6448243,289.9893368,1.939597315,100.6109467,103.3523461,101.8622105,2409.854248,2410.195521,2416.667125,0.086180246,94.76489469,93.96896314,0
6.039658221,-75.44194655,-5.965514,7.641301,"  -6.681662",2301.417969,2296.684211,2284.761745,0.001514241,292.6762265,290.6932922,290.0528071,1.950331126,120.0866776,112.935758,102.3338854,2421.049805,2423.19148,2427.270245,0.085852608,95.06541311,94.6329073,0
6.039626482,-75.44172439,-5.943893,7.662609,"  -6.660024",2297.041748,2291.272727,2279.449664,0.001510369,292.774737,290.747461,290.1420233,1.963333333,139.630188,120.1199422,103.9847713,2432.178223,2433.716842,2436.762524,0.085248339,95.34430223,95.08223676,0
6.039498308,-75.44155349,-5.952417,7.640842,"  -6.667851",2295.166016,2288.394737,2276.718121,0.00150499,292.8814738,290.8933731,290.2349079,1.98989899,162.5841827,131.1667808,107.670822,2451.687012,2450.828157,2456.630536,0.087679866,95.23664825,95.44436369,0
6.039328631,-75.441407,-5.994452,7.580588,"  -6.708928",2293.996094,2284.513158,2273.102649,0.001508178,292.9853235,290.9303774,290.3261094,2,181.0423889,145.6858009,113.9346086,2474.766113,2475.266351,2478.917864,0.089337938,95.5302627,95.46416059,0
6.039160174,-75.44126052,-6.029694,8.241771,"  -6.743267",2291.983154,2281.364865,2270.029605,0.00150476,293.1082145,290.9953342,290.4304626,2,204.3246307,152.2036631,118.0903171,2497.697754,2498.362874,2502.023599,0.095717877,95.680753,95.64941218,0
6.038959978,-75.44124099,-6.134949,8.828341,"  -6.847486",2293.471924,2280.828947,2269.336667,0.001512318,293.2183976,291.0207523,290.519325,2,210.973465,157.7155995,121.6678352,2519.303955,2521.874229,2523.36669,0.097527025,95.72547181,95.63038849,0
6.038742693,-75.44129226,-6.155242,8.78812,"  -7.578420",2292.796143,2281.197368,2270.313333,0.001522292,293.2863502,290.9081869,290.5642854,2,202.1623383,162.0013322,127.6591991,2540.103271,2540.08265,2541.902208,0.102000531,95.53901322,95.2855846,0
6.038525408,-75.44134475,-6.227151,7.990089,"  -7.648875",2285.907227,2280.881579,2270.693333,0.001527322,293.3721196,290.8243076,290.6252413,2,184.4283295,160.8641553,133.6486815,2560.973389,2562.15217,2566.641755,0.105493831,95.43906472,95.17935078,0
6.038358172,-75.44145827,-6.238274,7.971918,"  -7.659294",2279.611572,2283.133333,2271.541806,0.001547584,293.3972734,290.6922204,290.6297249,2,177.1191101,161.3318957,139.492759,2574.518066,2576.487273,2579.149027,0.108705879,95.17951409,95.06148784,0
6.038264178,-75.44166335,-6.238471,8.682701,"  -7.659535",2282.148193,2285.657895,2275.822742,0.001561947,293.3558951,290.6660628,290.586501,2,184.6935577,165.9688406,143.6536799,2577.343994,2580.552363,2582.559532,0.110590048,94.81249329,94.86163004,0
6.038171404,-75.44186599,-6.182852,8.741273,"  -6.893525",2288.572266,2290.333333,2279.74,0.001574049,293.3278714,290.5523044,290.551535,2,195.2195587,175.9265263,147.4058179,2580.339111,2581.774571,2581.608516,0.112993092,94.39131092,94.57583023,0
6.038065203,-75.44206008,-6.170722,8.758443,"  -6.881634",2294.400146,2292.092105,2283.465116,0.001591425,293.2461679,290.4676747,290.4756681,2,206.8225861,181.9714764,153.1630509,2585.301758,2586.26062,2589.628894,0.119169665,94.01901477,94.01241803,0
6.037880877,-75.44218825,-6.166078,8.769059,"  -6.877275",2296.890625,2291.226667,2285.256667,0.001596334,293.2451599,290.3279732,290.4691378,2,210.1025543,192.712317,157.331199,2600.80835,2601.425566,2605.050165,0.125830174,93.79050024,93.66263972,0
6.037688006,-75.44229812,-6.148726,8.796094,"  -6.860384",2296.092285,2288.04,2286.637874,0.001604157,293.2111842,290.2600184,290.4334956,2,213.7713318,199.5790123,162.0179664,2617.92749,2620.649501,2622.671448,0.127972761,93.61014689,93.51991334,0
6.037479265,-75.44237624,-6.13275,8.825177,"  -7.557315",2291.498535,2284.946667,2287.043046,0.001618527,293.1892318,290.1865792,290.4072496,2,216.9452515,208.9603492,166.9490033,2637.768311,2637.078691,2642.455254,0.129371678,93.75595949,93.52710673,0
6.037270525,-75.44245681,-6.161352,8.101037,"  -7.587591",2284.14502,2281.589041,2286.996633,0.001628653,293.1500907,290.1253224,290.3637558,2,222.8843384,214.9008469,170.1369228,2657.657715,2657.318873,2661.037931,0.132470056,94.04485311,93.48030667,0
6.037060564,-75.44253493,-6.113649,7.456366,"  -7.542072",2277.949951,2278.96,2285.25,0.001636389,293.0842668,290.0921545,290.298573,2,230.8048096,221.1172763,171.758487,2677.825684,2681.173359,2680.31471,0.133205979,94.19377588,93.73361839,0
